order_item_id,order_id,product_id,quantity,discount_pct,line_total
2097,847,20,2,0,39.98
2098,847,10,3,0,134.97
2099,848,24,3,10,48.57
2100,848,13,1,15,67.99
2101,848,3,1,10,17.99
2102,849,1,1,0,39.99
2103,849,4,1,0,24.99
2104,849,8,2,0,179.98
2105,849,15,3,0,194.97
2106,850,7,2,20,47.98
2107,850,1,3,10,107.97
2108,851,2,3,0,179.97
2109,851,14,1,0,99.99
2110,851,4,2,0,49.98
2111,851,12,3,10,51.27
2112,852,14,2,15,169.98
2113,853,5,3,10,404.97
2114,853,10,1,0,44.99
2115,854,22,3,0,65.97
2116,854,21,3,10,89.07
2117,855,1,3,0,119.97
2118,856,19,2,15,47.58
2119,856,21,2,10,59.38
2120,856,15,2,0,129.98
2121,856,12,3,10,51.27
2122,857,6,1,0,34.99
2123,857,8,2,0,179.98
2124,857,9,1,0,22.99
2125,857,16,3,0,134.97
2126,858,2,1,0,59.99
2127,859,13,1,0,79.99
2128,859,9,1,0,22.99
2129,859,3,3,0,59.97
2130,859,16,3,10,121.47
2131,860,24,1,20,14.39
2132,861,7,3,0,89.97
2133,862,15,3,0,194.97
2134,863,12,2,0,37.98
2135,863,17,2,0,69.98
2136,863,9,3,0,68.97
2137,864,18,2,0,29.98
2138,864,17,3,0,104.97
2139,864,22,2,0,43.98
2140,865,11,1,20,21.59
2141,866,20,1,15,16.99
2142,866,13,2,20,127.98
2143,867,3,3,0,59.97
2144,867,12,1,15,16.14
2145,868,2,1,20,47.99
2146,869,10,2,10,80.98
2147,870,2,2,0,119.98
2148,871,2,3,0,179.97
2149,871,1,1,0,39.99
2150,871,24,3,0,53.97
2151,872,22,1,0,21.99
2152,872,23,1,0,129.99
2153,873,19,2,10,50.38
2154,874,21,2,0,65.98
2155,874,8,3,0,269.97
2156,874,3,2,0,39.98
2157,874,7,3,10,80.97
2158,875,4,2,20,39.98
2159,875,5,2,0,299.98
2160,875,7,2,0,59.98
2161,875,16,1,10,40.49
2162,876,19,2,15,47.58
2163,876,4,1,10,22.49
2164,876,20,2,0,39.98
2165,877,1,2,0,79.98
2166,877,7,2,15,50.98
2167,878,3,2,0,39.98
2168,879,21,3,10,89.07
2169,880,8,2,10,161.98
2170,881,3,2,20,31.98
2171,882,22,1,20,17.59
2172,882,17,2,15,59.48
2173,882,1,2,0,79.98
2174,883,17,3,20,83.98
2175,883,24,3,0,53.97
2176,883,8,1,0,89.99
2177,884,18,2,0,29.98
2178,884,2,3,0,179.97
2179,884,14,1,15,84.99
2180,885,20,3,10,53.97
2181,885,13,1,0,79.99
2182,885,3,2,10,35.98
2183,886,20,2,0,39.98
2184,886,22,3,0,65.97
2185,887,22,1,0,21.99
2186,887,21,1,10,29.69
2187,887,2,2,20,95.98
2188,887,9,1,10,20.69
2189,888,2,1,0,59.99
2190,888,16,2,10,80.98
2191,888,18,3,0,44.97
2192,888,21,1,0,32.99
2193,889,19,1,0,27.99
2194,889,22,1,15,18.69
2195,889,21,2,10,59.38
2196,889,13,2,15,135.98
2197,890,24,3,0,53.97
2198,890,9,2,0,45.98
2199,891,5,3,0,449.97
2200,892,19,2,0,55.98
2201,892,8,3,0,269.97
2202,892,21,3,20,79.18
2203,893,18,3,0,44.97
2204,893,13,1,15,67.99
2205,893,23,1,20,103.99
2206,894,20,1,10,17.99
2207,894,19,1,0,27.99
2208,894,3,1,0,19.99
2209,894,14,1,0,99.99
2210,895,12,3,10,51.27
2211,895,22,1,20,17.59
2212,896,4,3,0,74.97
2213,896,8,1,0,89.99
2214,896,7,1,0,29.99
2215,896,16,2,0,89.98
2216,897,6,2,20,55.98
2217,898,5,1,0,149.99
2218,898,9,3,0,68.97
2219,898,4,1,10,22.49
2220,898,20,2,0,39.98
2221,899,16,3,0,134.97
2222,900,23,3,0,389.97
2223,900,9,3,10,62.07
2224,901,15,2,0,129.98
2225,901,18,2,0,29.98
2226,901,5,1,10,134.99
2227,901,4,2,10,44.98
2228,902,18,3,0,44.97
2229,902,14,1,10,89.99
2230,902,20,3,0,59.97
2231,903,17,2,10,62.98
2232,903,13,1,0,79.99
2233,903,19,3,0,83.97
2234,904,4,1,10,22.49
2235,905,2,2,20,95.98
2236,905,22,1,10,19.79
2237,906,12,1,0,18.99
2238,907,8,3,0,269.97
2239,908,7,2,20,47.98
2240,908,14,3,0,299.97
2241,908,11,3,0,80.97
2242,908,8,2,0,179.98
2243,909,1,3,10,107.97
2244,910,6,2,20,55.98
2245,910,2,3,15,152.97
2246,910,10,3,15,114.72
2247,911,14,1,0,99.99
2248,911,2,2,0,119.98
2249,911,11,2,0,53.98
2250,911,9,2,0,45.98
2251,912,11,3,15,68.82
2252,912,8,1,0,89.99
2253,912,7,1,15,25.49
2254,913,5,2,10,269.98
2255,913,21,1,0,32.99
2256,913,6,3,0,104.97
2257,913,14,3,0,299.97
2258,914,6,1,20,27.99
2259,914,4,2,0,49.98
2260,914,5,2,10,269.98
2261,914,10,2,0,89.98
2262,915,4,1,0,24.99
2263,916,12,3,15,48.42
2264,917,2,2,0,119.98
2265,917,1,2,0,79.98
2266,917,18,2,20,23.98
2267,917,4,1,0,24.99
2268,918,15,2,0,129.98
2269,918,1,3,0,119.97
2270,918,9,2,15,39.08
2271,919,6,1,0,34.99
2272,920,11,3,0,80.97
2273,920,8,2,15,152.98
2274,920,14,3,0,299.97
2275,920,12,3,0,56.97
2276,921,10,1,10,40.49
2277,921,5,3,10,404.97
2278,922,12,1,10,17.09
2279,922,9,2,0,45.98
2280,922,2,3,0,179.97
2281,923,7,1,0,29.99
2282,923,3,1,0,19.99
2283,924,22,2,0,43.98
2284,924,20,2,10,35.98
2285,924,24,1,10,16.19
2286,924,3,3,10,53.97
2287,925,1,3,0,119.97
2288,925,7,3,0,89.97
2289,926,23,3,0,389.97
2290,926,1,1,10,35.99
2291,926,21,2,20,52.78
2292,927,23,1,0,129.99
2293,927,21,1,0,32.99
2294,927,7,3,0,89.97
2295,928,11,2,0,53.98
2296,928,8,3,10,242.97
2297,929,15,3,20,155.98
2298,929,16,2,0,89.98
2299,929,17,1,0,34.99
2300,929,10,2,20,71.98
2301,930,2,3,0,179.97
2302,930,18,3,10,40.47
2303,930,7,2,10,53.98
2304,930,12,3,0,56.97
2305,931,5,3,0,449.97
2306,932,18,3,0,44.97
2307,932,24,2,20,28.78
2308,932,13,3,0,239.97
2309,933,10,2,0,89.98
2310,934,4,1,0,24.99
2311,934,9,1,0,22.99
2312,934,15,1,15,55.24
2313,934,22,3,0,65.97
2314,935,5,3,0,449.97
2315,935,7,2,0,59.98
2316,935,18,1,0,14.99
2317,936,21,3,0,98.97
2318,937,19,1,0,27.99
2319,937,7,3,20,71.98
2320,938,6,1,0,34.99
2321,938,5,1,0,149.99
2322,939,1,1,10,35.99
2323,940,2,1,0,59.99
2324,941,18,1,15,12.74
2325,942,10,1,20,35.99
2326,943,21,3,0,98.97
2327,943,8,1,10,80.99
2328,943,3,2,0,39.98
2329,944,7,2,0,59.98
2330,944,11,3,0,80.97
2331,945,1,1,10,35.99
2332,946,6,2,20,55.98
2333,946,1,3,0,119.97
2334,946,12,1,0,18.99
2335,946,9,3,0,68.97
2336,947,14,3,0,299.97
2337,947,9,2,0,45.98
2338,947,3,1,10,17.99
2339,947,1,3,15,101.97
2340,948,18,3,15,38.22
2341,948,11,3,0,80.97
2342,948,4,3,0,74.97
2343,948,13,3,10,215.97
2344,949,14,1,0,99.99
2345,949,18,1,0,14.99
2346,950,1,2,0,79.98
2347,950,17,3,15,89.22
2348,950,8,3,0,269.97
2349,950,18,3,20,35.98
2350,951,12,1,0,18.99
2351,952,19,2,15,47.58
2352,953,5,1,0,149.99
2353,953,1,3,10,107.97
2354,954,13,2,20,127.98
2355,954,1,3,15,101.97
2356,955,12,2,0,37.98
2357,955,11,2,10,48.58
2358,955,17,3,10,94.47
2359,955,4,2,0,49.98
2360,956,4,3,10,67.47
2361,957,5,1,0,149.99
2362,957,14,2,0,199.98
2363,957,9,3,0,68.97
2364,957,6,1,15,29.74
2365,958,24,1,0,17.99
2366,958,12,3,0,56.97
2367,958,9,2,0,45.98
2368,959,14,1,15,84.99
2369,959,17,1,0,34.99
2370,959,5,2,0,299.98
2371,960,24,1,0,17.99
2372,961,14,2,0,199.98
2373,961,9,1,0,22.99
2374,961,2,2,20,95.98
2375,962,24,1,0,17.99
2376,962,9,3,10,62.07
2377,962,1,3,0,119.97
2378,963,5,2,0,299.98
2379,964,1,1,10,35.99
2380,964,16,3,10,121.47
2381,964,3,1,0,19.99
2382,965,4,1,0,24.99
2383,965,22,3,15,56.07
2384,965,3,3,0,59.97
2385,965,11,2,0,53.98
2386,966,2,2,0,119.98
2387,967,1,2,0,79.98
2388,968,17,3,10,94.47
2389,969,8,3,0,269.97
2390,969,21,2,0,65.98
2391,969,5,3,0,449.97
2392,970,20,2,20,31.98
2393,970,9,1,0,22.99
2394,971,16,2,15,76.48
2395,971,7,1,0,29.99
2396,972,5,2,10,269.98
2397,973,3,2,0,39.98
2398,973,15,3,0,194.97
2399,974,11,2,0,53.98
2400,974,5,2,15,254.98
2401,975,15,1,20,51.99
2402,975,7,2,15,50.98
2403,975,19,3,0,83.97
2404,975,18,3,0,44.97
2405,976,13,2,0,159.98
2406,976,21,1,0,32.99
2407,977,15,2,0,129.98
2408,977,9,3,0,68.97
2409,977,23,1,0,129.99
2410,977,2,2,0,119.98
2411,978,20,1,0,19.99
2412,979,2,2,10,107.98
2413,980,8,1,20,71.99
2414,981,4,1,0,24.99
2415,981,20,2,10,35.98
2416,981,22,2,10,39.58
2417,981,1,1,10,35.99
2418,982,8,3,20,215.98
2419,982,11,3,0,80.97
2420,982,9,1,15,19.54
2421,983,19,1,0,27.99
2422,983,12,2,10,34.18
2423,983,2,3,20,143.98
2424,984,7,2,20,47.98
2425,984,24,3,10,48.57
2426,984,6,3,0,104.97
2427,985,2,1,20,47.99
2428,985,15,2,0,129.98
2429,985,10,2,10,80.98
2430,986,12,3,10,51.27
2431,987,8,3,10,242.97
2432,988,10,2,10,80.98
2433,988,22,1,0,21.99
2434,988,20,3,0,59.97
2435,988,7,2,0,59.98
2436,989,2,2,0,119.98
2437,989,17,3,0,104.97
2438,989,20,3,20,47.98
2439,989,23,1,20,103.99
2440,990,12,3,0,56.97
2441,990,22,1,0,21.99
2442,991,19,3,0,83.97
2443,991,1,3,0,119.97
2444,991,21,3,0,98.97
2445,991,13,2,0,159.98
2446,992,16,2,10,80.98
2447,992,17,1,10,31.49
2448,993,10,2,15,76.48
2449,993,19,1,0,27.99
2450,993,23,2,0,259.98
2451,994,11,1,0,26.99
2452,994,1,2,15,67.98
2453,995,11,1,0,26.99
2454,995,9,2,0,45.98
2455,995,5,1,0,149.99
2456,995,13,3,0,239.97
2457,996,11,1,10,24.29
2458,996,4,1,0,24.99
2459,996,3,3,15,50.97
2460,997,8,3,0,269.97
2461,997,1,2,0,79.98
2462,997,21,1,0,32.99
2463,998,13,2,0,159.98
2464,999,22,2,10,39.58
2465,999,11,3,0,80.97
2466,999,15,3,0,194.97
2467,1000,3,3,10,53.97
2468,1000,6,2,0,69.98
2469,1001,14,1,10,89.99
2470,1001,22,3,0,65.97
2471,1002,3,2,20,31.98
2472,1002,9,1,10,20.69
2473,1003,4,1,10,22.49
2474,1003,3,3,0,59.97
2475,1003,12,1,0,18.99
2476,1003,6,1,0,34.99
2477,1004,3,3,10,53.97
2478,1004,12,3,0,56.97
2479,1005,14,1,10,89.99
2480,1006,11,3,0,80.97
2481,1006,18,2,0,29.98
2482,1006,3,2,10,35.98
2483,1007,13,3,0,239.97
2484,1008,8,3,10,242.97
2485,1008,16,1,0,44.99
2486,1008,18,2,10,26.98
2487,1009,6,2,15,59.48
2488,1009,17,3,0,104.97
2489,1009,9,3,0,68.97
2490,1009,11,3,10,72.87
2491,1010,20,3,0,59.97
2492,1010,10,1,0,44.99
2493,1011,9,1,10,20.69
2494,1011,16,3,15,114.72
2495,1011,21,3,0,98.97
2496,1012,19,1,10,25.19
2497,1012,20,3,0,59.97
2498,1012,23,3,10,350.97
2499,1013,2,3,10,161.97
2500,1013,9,1,15,19.54
2501,1014,5,1,0,149.99
2502,1014,23,1,0,129.99
2503,1014,4,1,0,24.99
2504,1015,13,3,20,191.98
2505,1015,7,1,0,29.99
2506,1015,1,3,0,119.97
2507,1016,12,3,0,56.97
2508,1016,13,1,10,71.99
2509,1016,19,3,0,83.97
2510,1016,4,1,20,19.99
2511,1017,16,2,0,89.98
2512,1018,4,2,0,49.98
2513,1018,1,3,0,119.97
2514,1019,5,1,15,127.49
2515,1019,19,1,20,22.39
2516,1020,12,2,0,37.98
2517,1021,13,3,0,239.97
2518,1021,15,1,0,64.99
2519,1021,2,3,15,152.97
2520,1021,8,2,0,179.98
2521,1022,10,2,20,71.98
2522,1022,21,2,20,52.78
2523,1022,2,3,0,179.97
2524,1023,19,2,0,55.98
2525,1023,14,3,10,269.97
2526,1024,6,1,0,34.99
2527,1024,13,1,0,79.99
2528,1025,22,3,0,65.97
2529,1025,5,2,0,299.98
2530,1025,24,1,0,17.99
2531,1025,11,3,15,68.82
2532,1026,20,3,20,47.98
2533,1026,22,1,10,19.79
2534,1026,4,3,0,74.97
2535,1026,24,3,0,53.97
2536,1027,9,2,15,39.08
2537,1027,8,1,10,80.99
2538,1027,7,2,20,47.98
2539,1027,18,1,15,12.74
2540,1028,8,1,20,71.99
2541,1028,9,1,15,19.54
2542,1029,22,2,0,43.98
2543,1029,17,3,0,104.97
2544,1029,16,2,10,80.98
2545,1030,16,2,0,89.98
2546,1030,11,3,10,72.87
2547,1030,15,2,10,116.98
2548,1031,7,2,0,59.98
2549,1031,12,2,20,30.38
2550,1031,8,2,0,179.98
2551,1032,3,1,0,19.99
2552,1032,14,2,0,199.98
2553,1032,7,1,0,29.99
2554,1032,9,1,0,22.99
2555,1033,6,1,0,34.99
2556,1033,13,2,0,159.98
2557,1033,20,2,0,39.98
2558,1034,1,2,0,79.98
2559,1034,15,2,10,116.98
2560,1035,6,2,0,69.98
2561,1035,13,3,20,191.98
2562,1035,4,3,0,74.97
2563,1036,14,2,10,179.98
2564,1036,4,2,0,49.98
2565,1037,8,3,20,215.98
2566,1037,22,1,0,21.99
2567,1037,15,3,10,175.47
2568,1037,4,2,20,39.98
2569,1038,5,1,0,149.99
2570,1038,4,3,0,74.97
2571,1039,12,2,10,34.18
2572,1039,22,1,0,21.99
2573,1040,9,1,0,22.99
2574,1040,22,1,10,19.79
2575,1040,21,1,15,28.04
2576,1040,16,3,0,134.97
2577,1041,24,2,0,35.98
2578,1041,5,1,0,149.99
2579,1041,8,2,10,161.98
2580,1042,9,1,10,20.69
2581,1043,5,1,0,149.99
2582,1043,15,2,0,129.98
2583,1043,18,3,10,40.47
2584,1044,16,1,10,40.49
2585,1044,22,1,0,21.99
2586,1045,4,1,10,22.49
2587,1045,14,1,20,79.99
2588,1046,13,3,10,215.97
2589,1046,17,2,20,55.98
2590,1047,13,2,0,159.98
2591,1047,20,1,0,19.99
2592,1048,20,3,0,59.97
2593,1049,24,3,0,53.97
2594,1049,12,3,10,51.27
2595,1050,21,2,0,65.98
2596,1050,23,3,0,389.97
2597,1051,1,2,15,67.98
2598,1051,10,3,10,121.47
2599,1052,12,1,0,18.99
2600,1052,8,2,0,179.98
2601,1053,18,2,0,29.98
2602,1054,17,1,15,29.74
2603,1055,1,2,0,79.98
2604,1056,18,3,10,40.47
2605,1056,22,1,10,19.79
2606,1057,23,2,0,259.98
2607,1057,9,2,10,41.38
2608,1057,18,1,0,14.99
2609,1057,13,1,20,63.99
2610,1058,23,1,10,116.99
2611,1058,17,3,0,104.97
2612,1059,23,3,10,350.97
2613,1059,22,1,0,21.99
2614,1060,6,2,10,62.98
2615,1060,20,2,0,39.98
2616,1060,11,3,10,72.87
2617,1060,7,2,15,50.98
2618,1061,18,1,0,14.99
2619,1062,1,3,0,119.97
2620,1062,16,3,20,107.98
2621,1063,5,1,0,149.99
2622,1063,1,2,0,79.98
2623,1063,22,3,0,65.97
2624,1064,8,3,0,269.97
2625,1064,19,1,0,27.99
2626,1064,24,2,10,32.38
2627,1064,16,1,0,44.99
2628,1065,21,1,0,32.99
2629,1065,22,2,20,35.18
2630,1066,11,1,0,26.99
2631,1066,14,3,0,299.97
2632,1066,9,3,0,68.97
2633,1067,12,1,15,16.14
2634,1067,6,1,0,34.99
2635,1067,2,2,20,95.98
2636,1067,16,3,0,134.97
2637,1068,5,2,0,299.98
2638,1069,20,3,10,53.97
2639,1069,13,2,0,159.98
2640,1069,15,3,0,194.97
2641,1069,18,1,0,14.99
2642,1070,3,1,0,19.99
2643,1070,20,3,0,59.97
2644,1071,21,1,15,28.04
2645,1071,18,1,20,11.99
2646,1071,14,3,0,299.97
2647,1071,12,3,10,51.27
2648,1072,21,2,0,65.98
2649,1073,6,1,0,34.99
2650,1073,8,1,0,89.99
2651,1073,4,2,15,42.48
2652,1074,10,2,10,80.98
2653,1074,19,2,0,55.98
2654,1074,21,3,0,98.97
2655,1075,13,2,0,159.98
2656,1075,10,2,0,89.98
2657,1075,18,3,0,44.97
2658,1075,22,2,15,37.38
2659,1076,13,2,10,143.98
2660,1076,12,1,0,18.99
2661,1077,8,1,0,89.99
2662,1077,12,1,0,18.99
2663,1077,11,2,20,43.18
2664,1077,23,3,0,389.97
2665,1078,21,3,10,89.07
2666,1079,11,1,10,24.29
2667,1079,7,3,0,89.97
2668,1080,6,3,0,104.97
2669,1081,8,3,0,269.97
2670,1081,3,3,10,53.97
2671,1081,11,3,15,68.82
2672,1082,12,2,0,37.98
2673,1082,10,2,10,80.98
2674,1082,14,2,10,179.98
2675,1082,22,2,10,39.58
2676,1083,20,3,20,47.98
2677,1083,4,3,0,74.97
2678,1083,13,3,0,239.97
2679,1084,9,2,0,45.98
2680,1084,19,2,15,47.58
2681,1084,15,2,0,129.98
2682,1085,5,1,0,149.99
2683,1085,8,3,0,269.97
2684,1086,4,1,20,19.99
2685,1086,8,3,0,269.97
2686,1086,6,1,10,31.49
2687,1087,16,2,0,89.98
2688,1088,12,1,15,16.14
2689,1088,11,1,0,26.99
2690,1088,16,1,0,44.99
2691,1088,19,2,0,55.98
2692,1089,5,3,10,404.97
2693,1090,5,3,15,382.47
2694,1091,7,3,15,76.47
2695,1092,17,2,0,69.98
2696,1092,23,3,0,389.97
2697,1092,20,3,15,50.97
2698,1093,3,1,0,19.99
2699,1093,19,2,0,55.98
2700,1093,20,1,0,19.99
2701,1093,7,2,0,59.98
2702,1094,18,1,15,12.74
2703,1094,12,2,15,32.28
2704,1095,22,1,0,21.99
2705,1095,24,1,0,17.99
2706,1096,14,1,0,99.99
2707,1096,7,1,10,26.99
2708,1096,21,3,0,98.97
2709,1097,18,2,10,26.98
2710,1097,1,1,0,39.99
2711,1097,2,2,0,119.98
2712,1097,21,3,20,79.18
2713,1098,21,3,20,79.18
2714,1099,15,2,0,129.98
2715,1100,2,3,10,161.97
2716,1100,5,2,20,239.98
2717,1100,8,1,0,89.99
2718,1101,14,1,0,99.99
2719,1101,13,2,10,143.98
2720,1101,11,1,0,26.99
2721,1102,5,1,0,149.99
2722,1103,7,1,15,25.49
2723,1104,9,2,0,45.98
2724,1104,14,3,10,269.97
2725,1105,15,2,0,129.98
2726,1106,11,1,0,26.99
2727,1106,8,3,0,269.97
2728,1106,24,1,0,17.99
2729,1107,24,3,10,48.57
2730,1107,19,2,0,55.98
2731,1108,2,3,0,179.97
2732,1108,5,1,20,119.99
2733,1109,3,2,10,35.98
2734,1110,2,2,20,95.98
2735,1110,15,2,10,116.98
2736,1110,24,3,0,53.97
2737,1111,11,3,10,72.87
2738,1111,9,3,20,55.18
2739,1111,14,1,20,79.99
2740,1111,4,1,0,24.99
2741,1112,5,1,0,149.99
2742,1112,22,1,0,21.99
2743,1112,16,2,0,89.98
2744,1112,21,3,10,89.07
2745,1113,23,3,10,350.97
2746,1113,9,1,0,22.99
2747,1113,17,3,0,104.97
2748,1114,6,1,0,34.99
2749,1115,17,2,20,55.98
2750,1116,23,3,10,350.97
2751,1116,18,3,20,35.98
2752,1116,14,1,0,99.99
2753,1117,10,1,0,44.99
2754,1117,23,2,0,259.98
2755,1117,2,3,10,161.97
2756,1117,21,3,0,98.97
2757,1118,16,1,0,44.99
2758,1119,24,2,0,35.98
2759,1119,9,1,0,22.99
2760,1119,8,2,0,179.98
2761,1119,18,1,0,14.99
2762,1120,19,1,20,22.39
2763,1120,21,3,10,89.07
2764,1120,13,3,0,239.97
2765,1121,10,2,0,89.98
2766,1121,15,3,0,194.97
2767,1121,1,3,0,119.97
2768,1122,1,3,0,119.97
2769,1122,6,3,10,94.47
2770,1122,12,1,10,17.09
2771,1122,20,2,0,39.98
2772,1123,20,2,0,39.98
2773,1123,23,3,0,389.97
2774,1123,6,3,10,94.47
2775,1124,15,2,0,129.98
2776,1124,16,1,0,44.99
2777,1125,3,1,0,19.99
2778,1125,13,3,0,239.97
2779,1125,12,3,0,56.97
2780,1125,18,3,20,35.98
2781,1126,3,2,20,31.98
2782,1127,11,3,0,80.97
2783,1127,22,2,0,43.98
2784,1127,23,3,10,350.97
2785,1128,20,2,10,35.98
2786,1128,24,1,0,17.99
2787,1129,20,3,10,53.97
2788,1129,17,2,0,69.98
2789,1129,1,1,10,35.99
2790,1130,2,2,0,119.98
2791,1131,21,1,0,32.99
2792,1132,3,3,0,59.97
2793,1132,12,3,20,45.58
2794,1133,14,2,0,199.98
2795,1133,18,2,0,29.98
2796,1134,17,2,0,69.98
2797,1135,10,1,0,44.99
2798,1135,5,2,0,299.98
2799,1135,22,3,20,52.78
2800,1136,8,2,10,161.98
2801,1136,11,2,20,43.18
2802,1136,17,2,10,62.98
2803,1136,24,3,0,53.97
2804,1137,10,1,0,44.99
2805,1137,22,1,10,19.79
2806,1138,1,3,0,119.97
2807,1138,10,2,0,89.98
2808,1139,10,3,0,134.97
2809,1140,3,2,15,33.98
2810,1141,19,3,0,83.97
2811,1141,20,1,0,19.99
2812,1141,9,1,0,22.99
2813,1141,23,3,0,389.97
2814,1142,14,3,0,299.97
2815,1142,1,1,0,39.99
2816,1142,24,2,20,28.78
2817,1142,23,3,0,389.97
2818,1143,7,3,0,89.97
2819,1143,4,1,0,24.99
2820,1143,1,3,15,101.97
2821,1143,11,3,10,72.87
2822,1144,14,1,10,89.99
2823,1144,20,3,10,53.97
2824,1145,18,2,10,26.98
2825,1145,23,1,15,110.49
2826,1145,14,1,15,84.99
2827,1145,6,1,15,29.74
2828,1146,7,2,20,47.98
2829,1146,16,1,0,44.99
2830,1147,6,1,0,34.99
2831,1147,13,2,20,127.98
2832,1147,15,1,0,64.99
2833,1147,4,1,0,24.99
2834,1148,23,1,0,129.99
2835,1148,20,3,15,50.97
2836,1149,6,3,10,94.47
2837,1149,15,1,0,64.99
2838,1149,24,2,10,32.38
2839,1150,13,2,0,159.98
2840,1151,21,1,0,32.99
2841,1151,24,3,0,53.97
2842,1151,12,3,15,48.42
2843,1151,19,1,10,25.19
2844,1152,14,3,0,299.97
2845,1152,4,3,0,74.97
2846,1152,15,3,10,175.47
2847,1152,17,3,10,94.47
2848,1153,24,1,20,14.39
2849,1153,22,3,0,65.97
2850,1154,18,2,0,29.98
2851,1154,13,1,0,79.99
2852,1154,6,2,0,69.98
2853,1154,20,3,0,59.97
2854,1155,11,3,0,80.97
2855,1155,8,2,10,161.98
2856,1156,5,1,0,149.99
2857,1156,19,3,0,83.97
2858,1156,20,3,0,59.97
2859,1157,3,3,0,59.97
2860,1157,15,1,0,64.99
2861,1157,19,3,10,75.57
2862,1158,9,3,15,58.62
2863,1158,18,2,0,29.98
2864,1158,12,1,20,15.19
2865,1158,22,1,15,18.69
2866,1159,4,1,0,24.99
2867,1159,14,2,0,199.98
2868,1159,15,3,0,194.97
2869,1160,13,2,10,143.98
2870,1161,11,1,10,24.29
2871,1161,1,3,15,101.97
2872,1161,20,1,0,19.99
2873,1162,6,2,0,69.98
2874,1163,10,1,15,38.24
2875,1163,18,1,0,14.99
2876,1163,20,2,0,39.98
2877,1163,2,1,10,53.99
2878,1164,22,2,0,43.98
2879,1164,2,3,15,152.97
2880,1165,9,2,0,45.98
2881,1165,24,1,0,17.99
2882,1165,4,2,10,44.98
2883,1165,18,1,0,14.99
2884,1166,22,3,0,65.97
2885,1166,13,1,0,79.99
2886,1166,4,2,0,49.98
2887,1166,19,1,0,27.99
2888,1167,14,1,0,99.99
2889,1167,15,2,20,103.98
2890,1167,19,1,10,25.19
2891,1168,1,1,10,35.99
2892,1169,2,1,0,59.99
2893,1170,5,2,0,299.98
2894,1170,20,3,0,59.97
2895,1170,2,2,0,119.98
2896,1171,6,2,0,69.98
2897,1171,10,1,0,44.99
2898,1171,2,2,10,107.98
2899,1172,14,3,0,299.97
2900,1172,6,1,0,34.99
2901,1172,4,3,10,67.47
2902,1173,9,2,0,45.98
2903,1174,12,3,0,56.97
2904,1174,20,1,0,19.99
2905,1174,8,1,0,89.99
2906,1175,5,2,0,299.98
2907,1176,1,3,0,119.97
2908,1177,3,3,10,53.97
2909,1178,21,2,0,65.98
2910,1178,15,2,0,129.98
2911,1179,18,3,0,44.97
2912,1179,11,2,0,53.98
2913,1179,23,3,10,350.97
2914,1180,5,1,0,149.99
2915,1180,23,3,0,389.97
2916,1180,11,2,10,48.58
2917,1181,2,1,0,59.99
2918,1181,17,3,0,104.97
2919,1181,21,2,0,65.98
2920,1182,21,1,0,32.99
2921,1182,7,3,10,80.97
2922,1182,12,3,0,56.97
2923,1183,4,3,15,63.72
2924,1183,12,3,0,56.97
2925,1183,19,2,0,55.98
2926,1183,10,3,0,134.97
2927,1184,8,1,0,89.99
2928,1185,23,1,0,129.99
2929,1186,14,3,0,299.97
2930,1186,2,3,15,152.97
2931,1187,18,2,15,25.48
2932,1187,16,2,0,89.98
2933,1187,7,3,0,89.97
2934,1187,1,1,0,39.99
2935,1188,11,1,0,26.99
2936,1188,24,3,0,53.97
2937,1189,12,2,10,34.18
2938,1190,16,3,0,134.97
2939,1190,3,1,0,19.99
2940,1190,24,2,0,35.98
2941,1190,15,1,20,51.99
2942,1191,19,3,0,83.97
2943,1191,20,2,10,35.98
2944,1192,2,3,0,179.97
2945,1192,20,1,10,17.99
2946,1192,19,1,0,27.99
2947,1193,18,1,15,12.74
2948,1194,4,1,0,24.99
2949,1194,23,2,10,233.98
2950,1195,21,2,0,65.98
2951,1195,10,3,10,121.47
2952,1196,19,3,20,67.18
2953,1196,12,2,15,32.28
2954,1196,15,2,0,129.98
2955,1196,6,3,0,104.97
2956,1197,19,1,0,27.99
2957,1198,24,3,15,45.87
2958,1198,18,1,15,12.74
2959,1198,20,2,0,39.98
2960,1198,22,1,10,19.79
2961,1199,15,1,20,51.99
2962,1200,9,2,10,41.38
2963,1200,11,1,0,26.99
2964,1200,4,1,0,24.99
2965,1201,3,1,10,17.99
2966,1202,14,1,0,99.99
2967,1202,18,3,20,35.98
2968,1202,4,2,15,42.48
2969,1203,19,3,10,75.57
2970,1203,1,3,0,119.97
2971,1203,24,1,15,15.29
2972,1204,5,2,0,299.98
2973,1204,18,1,15,12.74
2974,1204,14,2,0,199.98
2975,1205,24,2,20,28.78
2976,1206,7,2,0,59.98
2977,1206,5,3,0,449.97
2978,1206,22,3,0,65.97
2979,1207,18,3,20,35.98
2980,1207,5,2,0,299.98
2981,1208,8,3,0,269.97
2982,1209,18,3,0,44.97
2983,1209,4,2,0,49.98
2984,1209,17,1,0,34.99
2985,1210,3,2,0,39.98
2986,1210,11,2,0,53.98
2987,1210,23,2,0,259.98
2988,1210,17,3,0,104.97
2989,1211,7,1,10,26.99
2990,1211,12,1,10,17.09
2991,1212,3,2,10,35.98
2992,1212,12,1,10,17.09
